日時,投手名,球速,球種,コース,カウント,打者左右,結果,モーション,牽制,打球方向
2025-08-16 21:36:50,細川美彩輝,,ストレート,真ん中高め,0,右,4フライ, , ,セカンド
2025-08-17 13:39:13,細川美彩輝,106.0,ストレート,真ん中高め,0,右,ファール, , ,なし
2025-08-17 13:39:19,細川美彩輝,,カーブ,外角低め,1S ,右,ボール, , ,なし
2025-08-17 13:39:26,細川美彩輝,,ストレート,外角低め,1B1S,右,ストライク, , ,なし
2025-08-17 13:39:32,細川美彩輝,,スライダー,外角低め,1B2S ,右,ボール, , ,なし
2025-08-17 13:39:40,細川美彩輝,,ストレート,真ん中高め,2B2S ,右,ボール, , ,なし
2025-08-17 13:39:55,細川美彩輝,,チェンジアップ,外角真ん中,3B2S ,右,8ヒット, , ,センター
2025-08-17 13:40:03,細川美彩輝,,ストレート,外角真ん中,0,右,ストライク, , ,なし
2025-08-17 13:40:09,細川美彩輝,,ストレート,真ん中,1S ,右,ファール, , ,なし
2025-08-17 13:40:38,細川美彩輝,,ストレート,真ん中,2S ,右,1バント, , ,なし
2025-08-17 13:40:58,細川美彩輝,76.0,カーブ,外角高め,0,右,ボール, , ,なし
2025-08-17 13:41:10,細川美彩輝,,ストレート,真ん中高め,1B ,右,ボール, , ,なし
2025-08-17 13:41:21,細川美彩輝,,ストレート,外角真ん中,2B ,右,93B , , ,ライト
2025-08-17 13:41:46,細川美彩輝,82.0,スライダー,外角真ん中,,右,ストライク, , ,なし
2025-08-17 13:42:08,細川美彩輝,99.0,ストレート,外角真ん中,1S ,右,ストライク, , ,なし
2025-08-17 13:42:26,細川美彩輝,,カーブ,外角低め,2S ,右,空三振, , ,なし
2025-08-17 13:42:34,細川美彩輝,,スライダー,外角真ん中,0,右,ストライク, , ,なし
2025-08-17 13:42:47,細川美彩輝,,ストレート,内角真ん中,1S ,右,7ヒット, , ,レフト
2025-08-17 13:42:56,細川美彩輝,,ストレート,外角高め,0,右,ボール, , ,なし
2025-08-17 13:43:03,細川美彩輝,,ストレート,真ん中高め,1B ,右,ストライク, , ,なし
2025-08-17 13:49:59,細川美彩輝,,ストレート,外角真ん中,0,右,93B , , ,右中間
2025-08-17 14:05:07,細川美彩輝,,ストレート,外角真ん中,0,右,93B , , ,ライト
2025-08-17 14:05:17,細川美彩輝,,カーブ,真ん中低め,0,右,ボール, , ,なし
2025-08-17 14:05:24,細川美彩輝,,ストレート,真ん中低め,1B ,右,ボール, , ,なし
2025-08-17 14:05:32,細川美彩輝,,ストレート,外角高め,2B ,右,ファール, , ,なし
2025-08-17 14:05:42,細川美彩輝,,スライダー,外角真ん中,2B1S ,右,ボール, , ,なし
2025-08-17 14:05:49,細川美彩輝,,カーブ,真ん中,3B1S ,右,ストライク, , ,なし
2025-08-17 14:06:00,細川美彩輝,,ストレート,真ん中低め,3B2S ,右,四球, , ,なし
2025-08-17 14:06:12,細川美彩輝,,ストレート,外角真ん中,0,右,1バント, , ,なし
2025-08-17 14:06:18,細川美彩輝,,ストレート,外角低め,0,右,ストライク, , ,なし
2025-08-17 14:06:25,細川美彩輝,,カーブ,外角低め,1S ,右,ストライク, , ,なし
2025-08-17 14:06:32,細川美彩輝,,カーブ,真ん中高め,2S ,右,ボール, , ,なし
2025-08-17 14:06:42,細川美彩輝,,ストレート,外角真ん中,1B2S ,右,ボール, , ,なし
2025-08-17 14:06:56,細川美彩輝,,チェンジアップ,真ん中,2B2S ,右,4ゴロ, , ,セカンド
2025-08-17 14:07:10,細川美彩輝,,ストレート,外角真ん中,0,右,ボール, , ,なし
2025-08-17 14:07:19,細川美彩輝,,カーブ,外角低め,1B ,右,ボール, , ,なし
2025-08-17 14:07:24,細川美彩輝,,ストレート,外角真ん中,2B ,右,ストライク, , ,なし
2025-08-17 14:07:32,細川美彩輝,,ストレート,外角真ん中,2B1S ,右,ストライク, , ,なし
2025-08-17 14:07:39,細川美彩輝,,チェンジアップ,外角低め,2B2S ,右,ボール, , ,なし
2025-08-17 14:07:49,細川美彩輝,,スライダー,外角低め,3B2S ,右,四球, , ,なし
2025-08-17 14:08:35,細川美彩輝,,ストレート,外角真ん中,1S ,右,ファール, , ,なし
2025-08-17 14:08:41,細川美彩輝,,カーブ,外角低め,2S ,右,ボール, , ,なし
2025-08-17 14:08:56,細川美彩輝,,スライダー,外角低め,1B2S ,右,8ヒット, , ,センター
2025-08-17 14:09:03,細川美彩輝,,ストレート,外角真ん中,0,右,ストライク, , ,なし
2025-08-17 14:09:09,細川美彩輝,,ストレート,真ん中,1S ,右,スイング, , ,なし
2025-08-17 14:09:19,細川美彩輝,,ストレート,真ん中高め,2S ,右,ボール, , ,なし
2025-08-17 14:09:25,細川美彩輝,,チェンジアップ,外角低め,1B2S ,右,ボール, , ,なし
2025-08-17 14:09:36,細川美彩輝,,スライダー,外角真ん中,2B2S ,右,9フライ, , ,ライト
2025-08-17 19:17:25,細川美彩輝,97.0,ストレート,内角高め,0,右,ボール, , ,なし
2025-08-17 19:18:06,細川美彩輝,,ストレート,内角高め,1B ,右,6ライナー, , ,ショート
2025-08-17 19:18:19,細川美彩輝,,カーブ,内角高め,0,左,死球, , ,なし
2025-08-17 19:18:32,細川美彩輝,103.0,ストレート,外角真ん中,0,左,ストライク, , ,なし
2025-08-17 19:18:41,細川美彩輝,100.0,ストレート,外角真ん中,1S ,左,ストライク, , ,なし
2025-08-17 19:19:11,細川美彩輝,103.0,ストレート,外角低め,2S ,左,ボール, , ,なし
2025-08-17 19:19:21,細川美彩輝,,カーブ,内角高め,1B2S ,左,ファール, , ,なし
2025-08-17 19:19:35,細川美彩輝,,ストレート,真ん中高め,1B2S ,左,ボール, , ,なし
2025-08-17 19:19:49,細川美彩輝,,スライダー,内角高め,2B2S ,左,ファール, , ,なし
2025-08-17 19:20:04,細川美彩輝,,ストレート,真ん中高め,2B2S ,左,空三振, , ,なし
2025-08-17 19:20:16,細川美彩輝,,ストレート,外角低め,0,右,ストライク, , ,なし
2025-08-17 19:20:27,細川美彩輝,,カーブ,外角低め,1S ,右,5ゴロ, , ,サード
2025-08-17 19:20:57,細川美彩輝,,カーブ,真ん中高め,0,"右,左",ボール, , ,なし
2025-08-17 19:21:09,細川美彩輝,,カーブ,外角高め,1B ,左,ボール, , ,なし
2025-08-17 19:21:25,細川美彩輝,,ストレート,真ん中低め,2B ,左,ストライク, , ,なし
2025-08-17 19:21:33,細川美彩輝,,ストレート,外角低め,2B1S ,左,ボール, , ,なし
2025-08-17 19:21:43,細川美彩輝,,ストレート,内角高め,3B1S ,左,ファール, , ,なし
2025-08-17 19:21:54,細川美彩輝,,ストレート,外角低め,3B2S ,左,四球, , ,なし
2025-08-17 19:22:05,細川美彩輝,,カーブ,外角低め,0,,ストライク, , ,なし
2025-08-17 19:22:21,細川美彩輝,,ストレート,外角高め,1S ,右,ファール, , ,なし
2025-08-17 19:22:38,細川美彩輝,,ストレート,外角真ん中,2S ,右,7ライナー, , ,レフト
2025-08-17 19:22:46,細川美彩輝,,ストレート,外角高め,0,左,ボール, , ,なし
2025-08-17 19:22:57,細川美彩輝,,スライダー,外角真ん中,1B ,左,ストライク, , ,なし
2025-08-17 19:23:08,細川美彩輝,,ストレート,真ん中高め,1B1S,左,スイング, , ,なし
2025-08-17 19:23:17,細川美彩輝,,スライダー,内角低め,1B2S ,左,ファール, , ,なし
2025-08-17 19:23:30,細川美彩輝,,ストレート,外角真ん中,1B2S ,左,5ゴロ, , ,サード
