日時,投手名,球速,球種,コース,カウント,打者左右,結果,モーション,牽制,打球方向
2025-08-06 15:38:33,松崎環奈,,スライダー,内角真ん中,1S ,左,ボール, , ,なし
2025-08-06 15:39:06,松崎環奈,,スライダー,真ん中低め,1B1S,左,スイング, , ,なし
2025-08-06 15:39:19,松崎環奈,,ストレート,外角低め,1B2S ,左,ボール, , ,なし
2025-08-06 15:39:44,松崎環奈,,スライダー,外角真ん中,1B2S ,左,空三振, , ,なし
2025-08-06 15:40:10,松崎環奈,,ストレート,内角真ん中,0 ,右,ストライク, , ,なし
2025-08-06 15:40:33,松崎環奈,99.0,ストレート,真ん中高め,1S ,右,ボール, , ,なし
2025-08-06 15:40:57,松崎環奈,,ストレート,外角低め,1B1S,右,6ゴロ, , ,ショート
2025-08-09 11:18:00,松崎環奈,,ストレート,真ん中,0,右,6ゴロ, , ,ショート
2025-08-09 11:18:11,松崎環奈,,ストレート,外角高め,0,右,ストライク, , ,なし
2025-08-09 11:18:25,松崎環奈,,ストレート,真ん中,1S ,右,3フライ, , ,ファースト
2025-08-09 11:18:37,松崎環奈,,スライダー,内角低め,0,右,ストライク, , ,なし
2025-08-09 11:18:54,松崎環奈,,ストレート,真ん中高め,1S ,右,ファール, , ,なし
2025-08-09 11:19:08,松崎環奈,,スライダー,内角真ん中,2S ,右,4ゴロ, , ,セカンド
2025-08-09 11:39:48,松崎環奈,,ストレート,外角真ん中,0,左,ストライク, , ,なし
2025-08-09 11:40:09,松崎環奈,,カーブ,外角真ん中,1S ,左,ボール, , ,なし
2025-08-09 11:40:36,松崎環奈,,ストレート,真ん中高め,1B1S,左,ファール, , ,なし
2025-08-09 11:40:46,松崎環奈,,ストレート,外角低め,1B2S ,左,ボール, , ,なし
2025-08-09 11:41:11,松崎環奈,,ストレート,内角高め,2B2S ,左,ボール, , ,なし
2025-08-09 11:41:21,松崎環奈,,ストレート,外角真ん中,3B2S ,左,四球, , ,なし
2025-08-09 11:41:55,松崎環奈,,スライダー,内角低め,0,右,ボール, , ,なし
2025-08-09 11:42:08,松崎環奈,,ストレート,外角高め,1B ,右,ストライク, , ,なし
2025-08-09 11:42:24,松崎環奈,,ストレート,内角真ん中,1B1S,右,ストライク, , ,なし
2025-08-09 11:42:58,松崎環奈,,スライダー,内角低め,1B2S ,右,ボール, , ,なし
2025-08-09 11:43:28,松崎環奈,,ストレート,内角真ん中,2B2S ,右,7フライ, , ,レフト
2025-08-09 11:43:41,松崎環奈,,ストレート,外角高め,0,右,ボール, , ,なし
2025-08-09 11:44:20,松崎環奈,,ストレート,外角真ん中,1B ,右,ストライク, , ,なし
2025-08-09 11:44:33,松崎環奈,,ストレート,真ん中,1B1S,右,4ライナー, , ,なし
2025-08-09 11:44:43,松崎環奈,,スライダー,外角真ん中,0,右,ストライク, , ,なし
2025-08-09 11:45:01,松崎環奈,,ストレート,内角高め,1S ,右,ストライク, , ,なし
2025-08-09 11:45:21,松崎環奈,,スライダー,外角高め,2S ,右,ボール, , ,なし
2025-08-15 17:07:36,松崎環奈,,カーブ,内角低め,0,右,ボール, , ,なし
2025-08-15 17:07:46,松崎環奈,,ストレート,外角高め,1B ,右,ファール, , ,なし
2025-08-15 17:07:57,松崎環奈,,ストレート,外角真ん中,1B1S,右,ファール, , ,なし
2025-08-15 17:08:09,松崎環奈,,ストレート,外角真ん中,1B2S ,右,4フライ, , ,なし
2025-08-15 17:08:20,松崎環奈,,カーブ,真ん中低め,0,左,ボール, , ,なし
2025-08-15 17:08:29,松崎環奈,,ストレート,外角低め,1B ,左,ボール, , ,なし
2025-08-15 17:08:37,松崎環奈,,ストレート,外角低め,2B ,左,ボール, , ,なし
2025-08-15 17:08:47,松崎環奈,,スライダー,外角真ん中,3B ,左,ストライク, , ,なし
2025-08-15 17:08:54,松崎環奈,,スライダー,外角低め,3B1S ,左,ストライク, , ,なし
2025-08-15 17:09:02,松崎環奈,,スライダー,内角真ん中,3B2S ,左,ファール, , ,なし
2025-08-15 17:09:10,松崎環奈,,ストレート,外角高め,3B2S ,左,四球, , ,なし
2025-08-15 17:09:23,松崎環奈,,ストレート,外角真ん中,0,右,ストライク, , ,なし
2025-08-15 17:09:30,松崎環奈,,カーブ,外角低め,1S ,右,ストライク, , ,なし
2025-08-15 17:09:39,松崎環奈,,ストレート,外角真ん中,2S ,右,8フライ, , ,センター
2025-08-15 17:09:48,松崎環奈,,カーブ,真ん中,0,左,ストライク, , ,なし
2025-08-15 17:10:01,松崎環奈,,ストレート,外角高め,1S ,左,ボール, , ,なし
2025-08-15 17:10:09,松崎環奈,,カーブ,内角真ん中,1B1S,左,ストライク, , ,なし
2025-08-15 17:10:21,松崎環奈,,スライダー,外角低め,1B2S ,左,4フライ, , ,セカンド
2025-08-15 17:10:33,松崎環奈,,スライダー,内角低め,0,右,ボール, , ,なし
2025-08-15 17:10:45,松崎環奈,,ストレート,外角真ん中,1B ,右,3フライ, , ,ファースト
2025-08-15 17:10:58,松崎環奈,,ストレート,外角真ん中,0,左,ファール, , ,なし
2025-08-15 17:11:04,松崎環奈,,カーブ,外角真ん中,1S ,左,ストライク, , ,なし
2025-08-15 17:11:11,松崎環奈,,カーブ,外角低め,2S ,左,1ゴロ, , ,なし
2025-08-15 17:11:20,松崎環奈,,スライダー,外角低め,0,左,スイング, , ,なし
2025-08-15 17:11:33,松崎環奈,,カーブ,真ん中低め,1S ,左,ボール, , ,なし
2025-08-15 17:11:45,松崎環奈,,ストレート,真ん中高め,1B1S,左,5フライ, , ,サード
2025-08-15 17:11:58,松崎環奈,,ストレート,外角真ん中,0,右,ストライク, , ,なし
2025-08-15 17:12:23,松崎環奈,,カーブ,真ん中,1S ,右,ファール, , ,なし
2025-08-15 17:12:31,松崎環奈,,カーブ,外角低め,2S ,右,ボール, , ,なし
2025-08-15 17:12:40,松崎環奈,,ストレート,外角高め,1B2S ,右,見三振, , ,なし
2025-08-15 17:12:47,松崎環奈,,スライダー,外角真ん中,0,右,ストライク, , ,なし
2025-08-15 17:12:55,松崎環奈,,カーブ,内角低め,1S ,右,死球, , ,なし
2025-08-15 17:13:11,松崎環奈,,ストレート,外角真ん中,0,左,ストライク, , ,なし
2025-08-15 17:13:23,松崎環奈,,スライダー,真ん中,1S ,左,7ヒット, , ,レフト
2025-08-15 17:13:39,松崎環奈,,ストレート,真ん中,0,右,9フライ, , ,ライト
2025-08-16 11:12:03,松崎環奈,,ストレート,外角真ん中,0,左,ストライク, , ,なし
2025-08-16 11:12:18,松崎環奈,,カーブ,外角真ん中,1S ,左,8ヒット, , ,センター
2025-08-16 11:12:38,松崎環奈,,ストレート,内角高め,0,右,7フライ, , ,レフト
2025-08-16 11:12:50,松崎環奈,,ストレート,内角真ん中,0,右,ファール, , ,なし
2025-08-16 11:13:05,松崎環奈,,スライダー,外角真ん中,1S ,右,ストライク, , ,なし
2025-08-16 11:13:24,松崎環奈,,ストレート,真ん中高め,2S ,右,6ゴロ, , ,ショート
2025-08-16 11:37:35,松崎環奈,,スライダー,内角低め,0,右,ボール, , ,なし
2025-08-16 11:37:48,松崎環奈,,ストレート,外角低め,1B ,右,ボール, , ,なし
2025-08-16 11:37:56,松崎環奈,,ストレート,外角真ん中,2B ,右,ストライク, , ,なし
2025-08-16 11:38:03,松崎環奈,,ストレート,内角真ん中,2B1S ,右,ストライク, , ,なし
2025-08-16 11:38:11,松崎環奈,,スライダー,外角真ん中,2B2S ,右,ボール, , ,なし
2025-08-16 11:38:22,松崎環奈,,ストレート,真ん中,3B2S ,右,8ヒット, , ,センター
2025-08-16 11:38:29,松崎環奈,,ストレート,真ん中,0,右,ストライク, , ,なし
2025-08-16 11:38:38,松崎環奈,,ストレート,内角真ん中,1S ,右,ファール, , ,なし
2025-08-16 11:38:53,松崎環奈,,ストレート,外角高め,2S ,右,ボール, , ,なし
2025-08-16 11:39:04,松崎環奈,,ストレート,内角低め,1B2S ,右,ボール, , ,なし
2025-08-16 11:39:17,松崎環奈,,ストレート,内角真ん中,2B2S ,右,5E , , ,サード
2025-08-16 11:39:24,松崎環奈,,ストレート,内角真ん中,0,右,ストライク, , ,なし
2025-08-16 11:39:59,松崎環奈,,カーブ,外角低め,1S ,右,ファール, , ,なし
2025-08-16 11:40:12,松崎環奈,,スライダー,真ん中高め,2S ,右,ファール, , ,なし
2025-08-16 11:40:36,松崎環奈,,スライダー,外角低め,2S ,右,73B , , ,左中間
2025-08-16 11:41:08,松崎環奈,,ストレート,内角低め,0,右,ボール, , ,なし
2025-08-16 11:41:14,松崎環奈,,ストレート,真ん中高め,1B ,右,ストライク, , ,なし
2025-08-16 11:41:25,松崎環奈,,ストレート,真ん中,1B1S,右,5ライナー, , ,サード
2025-08-16 11:41:39,松崎環奈,,スライダー,外角真ん中,0,右,83B , , ,センター
2025-08-16 11:41:47,松崎環奈,,カーブ,外角真ん中,0,右,ボール, , ,なし
2025-08-16 11:42:04,松崎環奈,,ストレート,真ん中,1B ,左,2フライ, , ,なし
2025-08-16 21:14:20,松崎環奈,,カーブ,真ん中,0,右,9フライ, , ,ライト
2025-08-16 21:14:27,松崎環奈,,ストレート,内角真ん中,0,右,ファール, , ,なし
2025-08-16 21:14:37,松崎環奈,,スライダー,内角低め,1S ,右,ボール, , ,なし
2025-08-16 21:14:44,松崎環奈,,カーブ,内角低め,1B1S,右,スイング, , ,なし
2025-08-16 21:15:04,松崎環奈,,スライダー,真ん中,1B2S ,右,6ヒット, , ,ショート
2025-08-16 21:15:24,松崎環奈,,カーブ,外角真ん中,0,右,ストライク, , ,なし
2025-08-16 21:15:32,松崎環奈,,カーブ,外角低め,1S ,右,ボール, , ,なし
2025-08-16 21:15:40,松崎環奈,,ストレート,外角低め,1B1S,右,ボール, , ,なし
2025-08-16 21:15:49,松崎環奈,,カーブ,外角低め,2B1S ,右,ボール, , ,なし
2025-08-16 21:15:54,松崎環奈,,ストレート,真ん中,3B1S ,右,ストライク, , ,なし
2025-08-16 21:16:08,松崎環奈,,カーブ,外角真ん中,3B2S ,右,4ヒット, , ,セカンド
2025-08-16 21:16:21,松崎環奈,,ストレート,真ん中,0,左,ファール, , ,なし
2025-08-16 21:16:35,松崎環奈,,ストレート,外角高め,1S ,左,ボール, , ,なし
2025-08-16 21:16:41,松崎環奈,,スライダー,内角高め,1B1S,左,ボール, , ,なし
2025-08-16 21:16:53,松崎環奈,,ストレート,内角真ん中,2B1S ,左,ファール, , ,なし
2025-08-16 21:17:05,松崎環奈,,ツーシーム,外角真ん中,2B2S ,左,6ヒット, , ,ショート
2025-08-16 21:17:16,松崎環奈,,カーブ,真ん中,0,左,3バント, , ,なし
2025-08-16 21:17:29,松崎環奈,,ストレート,内角真ん中,0,右,ファール, , ,なし
2025-08-16 21:17:36,松崎環奈,,ストレート,外角低め,1S ,右,ボール, , ,なし
2025-08-16 21:17:45,松崎環奈,,ストレート,真ん中高め,1B1S,右,ファール, , ,なし
2025-08-16 21:17:54,松崎環奈,,スライダー,真ん中低め,1B2S ,右,ボール, , ,なし
2025-08-16 21:18:03,松崎環奈,,ツーシーム,真ん中,2B2S ,右,空三振, , ,なし
2025-08-16 21:18:09,松崎環奈,,スライダー,内角低め,0,右,ファール, , ,なし
2025-08-16 21:18:21,松崎環奈,,ストレート,真ん中高め,1S ,右,72B , , ,レフト
2025-08-16 21:18:29,松崎環奈,,スライダー,外角真ん中,0,左,スイング, , ,なし
2025-08-16 21:18:39,松崎環奈,,カーブ,外角低め,1S ,左,4ゴロ, , ,セカンド
2025-08-17 09:52:13,松崎環奈,,ストレート,内角低め,0,右,ボール, , ,なし
2025-08-17 09:53:02,松崎環奈,84.0,スライダー,外角高め,1B ,右,ボール, , ,なし
2025-08-17 09:53:15,松崎環奈,,ストレート,外角真ん中,2B ,右,82B , , ,センター
2025-08-17 09:53:30,松崎環奈,,ストレート,内角真ん中,0,右,ファール, , ,なし
2025-08-17 09:53:43,松崎環奈,,ストレート,真ん中,1S ,右,ファール, , ,なし
2025-08-17 09:53:57,松崎環奈,,ストレート,内角高め,2S ,右,4ゴロ, , ,セカンド
2025-08-17 09:54:06,松崎環奈,,スライダー,内角低め,0,右,ボール, , ,なし
2025-08-17 09:54:28,松崎環奈,,ストレート,外角真ん中,2B ,右,ストライク, , ,なし
2025-08-17 09:54:39,松崎環奈,,ストレート,内角低め,2B1S ,右,スイング, , ,なし
2025-08-17 09:54:52,松崎環奈,,ストレート,内角真ん中,2B2S ,右,ファール, , ,なし
2025-08-17 09:55:03,松崎環奈,,ストレート,真ん中高め,2B2S ,右,ファール, , ,なし
2025-08-17 09:55:27,松崎環奈,97.0,ストレート,外角真ん中,0,右,ストライク, , ,なし
2025-08-17 09:55:50,松崎環奈,88.0,ストレート,内角真ん中,2S ,右,6ゴロ, , ,なし
2025-08-17 10:10:43,松崎環奈,77.0,カーブ,内角真ん中,0,右,ストライク, , ,なし
2025-08-17 10:11:22,松崎環奈,88.0,ストレート,真ん中,1S ,右,ストライク, , ,なし
2025-08-17 10:11:35,松崎環奈,,ストレート,真ん中高め,2S ,右,6ヒット, , ,ショート
2025-08-17 10:11:55,松崎環奈,,スライダー,外角低め,0,右,ボール, , ,なし
2025-08-17 10:12:04,松崎環奈,,ストレート,外角真ん中,1B ,右,9フライ, , ,ライト
2025-08-17 10:12:11,松崎環奈,,スライダー,外角真ん中,0,右,ストライク, , ,なし
2025-08-17 10:12:19,松崎環奈,,ストレート,真ん中低め,1S ,右,ボール, , ,なし
2025-08-17 10:12:28,松崎環奈,,スライダー,真ん中,1B1S,右,2ゴロ, , ,なし
2025-08-17 10:13:02,松崎環奈,,ストレート,真ん中高め,0,右,ボール, , ,なし
2025-08-17 10:13:07,松崎環奈,,ストレート,内角真ん中,1B ,右,ストライク, , ,なし
2025-08-17 10:13:27,松崎環奈,98.0,ストレート,外角高め,1B1S,右,ボール, , ,なし
2025-08-17 10:13:35,松崎環奈,,カーブ,内角真ん中,2B1S ,右,ストライク, , ,なし
2025-08-17 10:13:50,松崎環奈,,スライダー,真ん中,0,右,9ヒット, , ,ライト
2025-08-17 10:14:04,松崎環奈,93.0,ストレート,真ん中低め,0,右,ボール, , ,なし
2025-08-17 10:14:13,松崎環奈,,ストレート,外角高め,1B ,右,ボール, , ,なし
2025-08-17 10:32:56,松崎環奈,76.0,カーブ,内角低め,0,右,ボール, , ,なし
2025-08-17 10:33:02,松崎環奈,,ストレート,外角高め,1B ,右,ボール, , ,なし
2025-08-17 10:33:18,松崎環奈,,ストレート,外角高め,2B ,右,ボール, , ,なし
2025-08-17 10:33:24,松崎環奈,,ストレート,真ん中,3B ,右,ストライク, , ,なし
2025-08-17 10:33:28,松崎環奈,,ストレート,内角真ん中,3B1S ,右,ストライク, , ,なし
2025-08-17 10:33:38,松崎環奈,,ストレート,外角真ん中,3B2S ,右,6ゴロ, , ,ショート
2025-08-17 10:33:43,松崎環奈,,ストレート,内角真ん中,0,右,ストライク, , ,なし
2025-08-17 10:34:24,松崎環奈,,スライダー,外角低め,1S ,右,ボール, , ,なし
